state,abbreviation,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
Florida,FL,,,,,,,,,,,,,,,,,,
